OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
777.00,1970-00-00 00:00:00.777,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.02,0.00,0.00,0.00,0.00,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
2268.00,1970-01-01 00:00:02.268,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,59.23,77.09,-79.84,32.54,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2368.00,1970-01-01 00:00:02.368,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,59.23,77.09,-79.84,32.54,-0.28,-0.04,17.00,10.00,0.00,0.00,0.00
2468.00,1970-01-01 00:00:02.468,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,59.23,77.09,-79.84,32.54,-0.26,-0.03,17.00,10.00,0.00,0.00,0.00
2568.00,1970-01-01 00:00:02.568,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,59.11,76.93,-79.34,32.54,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2668.00,1970-01-01 00:00:02.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,59.11,76.93,-79.34,32.56,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
2768.00,1970-01-01 00:00:02.768,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,59.11,76.91,-79.34,32.56,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
2868.00,1970-01-01 00:00:02.868,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,59.14,76.91,-79.33,32.56,-0.27,-0.03,17.00,10.00,0.00,0.00,0.00
2968.00,1970-01-01 00:00:02.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.01,59.14,76.91,-79.33,32.56,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
3068.00,1970-01-01 00:00:03.068,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.97,59.16,77.03,-79.17,32.52,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
3168.00,1970-01-01 00:00:03.168,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,59.16,77.03,-79.17,32.52,-0.25,-0.02,17.00,10.00,0.00,0.00,0.00
3268.00,1970-01-01 00:00:03.268,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.97,59.16,76.96,-79.17,32.52,-0.30,-0.03,17.00,10.00,0.00,0.00,0.00
3368.00,1970-01-01 00:00:03.368,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.97,59.16,76.96,-79.07,32.52,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
3468.00,1970-01-01 00:00:03.468,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.00,59.16,76.96,-79.07,32.61,-0.28,-0.02,17.00,10.00,0.00,0.00,0.00
3568.00,1970-01-01 00:00:03.568,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,59.18,76.98,-79.04,32.61,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
3668.00,1970-01-01 00:00:03.668,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,59.18,76.98,-79.04,32.61,-0.26,-0.02,17.00,10.00,0.00,0.00,0.00
3768.00,1970-01-01 00:00:03.768,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,59.18,76.94,-79.04,32.61,-0.30,-0.03,17.00,10.00,0.00,0.00,0.00
3868.00,1970-01-01 00:00:03.868,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.96,59.23,76.94,-79.05,32.60,-0.29,-0.03,17.00,10.00,0.00,0.00,0.00
3968.00,1970-01-01 00:00:03.968,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,59.23,76.94,-79.05,32.60,-0.26,-0.03,17.00,10.00,0.00,0.00,0.00
4068.00,1970-01-01 00:00:04.068,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,59.23,77.02,-79.05,32.60,-0.28,-0.03,17.00,10.00,0.00,0.00,0.00
4168.00,1970-01-01 00:00:04.168,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,59.16,77.02,-78.86,32.60,-0.26,-0.03,17.00,10.00,0.00,0.00,0.00
4268.00,1970-01-01 00:00:04.268,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,59.16,76.96,-78.86,32.61,-0.29,-0.04,17.00,10.00,0.00,0.00,0.00
4368.00,1970-01-01 00:00:04.368,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.97,59.21,76.96,-78.84,32.61,-0.25,-0.03,17.00,10.00,0.00,0.00,0.00
