OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3261,1970-01-01 00:00:00,0,0,0,0.31,0,1,1,0,0,13.3,38.8,40.48,46.1,0,-0.15,17,10,0
5435,1970-01-01 00:00:00,0,0,0,0.26,0,1,1,0,0,13.26,38.8,40.56,46.02,0,-0.15,17,10,0
6522,1970-01-01 00:00:00,0,0,0,0.29,0,1,1,0,0,13.22,38.9,40.59,46.11,0,-0.15,17,10,0
8696,1970-01-01 00:00:00,0,0,0,0.29,0,1,1,0,0,13.24,38.82,40.53,46.05,0,-0.16,17,10,0
9696,1970-01-01 00:00:00,0,0,0,0.29,0,1,1,0,0,13.2,38.88,40.52,46.06,0,-0.16,17,10,0
11696,1970-01-01 00:00:00,0,0.06,0,0.28,0,1,1,999,0,13.19,38.87,40.53,46.02,0,-0.16,17,10,0
12696,1970-01-01 00:00:00,0,0.06,0,0.28,0,0,1,999,0,13.21,38.83,40.53,45.9,0,-0.16,1,10,0
13696,1970-01-01 00:00:00,0,0.06,0,0.27,0,0,1,999,0,13.2,38.87,40.46,45.91,0,-0.16,1,10,0
14004,1970-01-01 00:00:00,0,0.06,0,0.28,0,0,1,999,0,13.19,38.85,40.57,45.98,0,-0.16,5,10,0
14104,1970-01-01 00:00:00,0,0.06,0,0.26,1,0,1,999,0,10.68,38.85,40.57,45.98,0,-0.14,7,10,0
14226,1970-01-01 00:00:00,0.98,0.12,8.44,0.26,1,0,1,16.15,0.01,10.3,38.83,40.53,45.97,0,-0.17,7,10000,-20
14326,1970-01-01 00:00:00,0.98,0.12,8.44,0.27,1,0,1,16.15,0.01,12.28,38.83,40.53,45.97,0,-0.17,7,10000,-20
14426,1970-01-01 00:00:00,0.98,0.12,946.75,0.27,1,0,1,8.08,0.02,12.07,38.83,40.53,45.97,0,-0.16,7,10000,-37
14626,1970-01-01 00:00:00,0,0.12,1062.45,0.27,1,0,1,4.04,0.03,11.98,38.83,40.53,45.92,0,-0.15,7,10000,-39
14726,1970-01-01 00:00:00,0,0.12,1147.26,0.27,1,0,1,3.23,0.04,12.48,38.83,40.53,45.92,0,-0.17,7,10000,-40
14826,1970-01-01 00:00:00,0,0.12,1252.62,0.28,0,0,1,2.69,0.05,12.97,38.84,40.61,45.38,0,-0.15,5,10000,-42
14926,1970-01-01 00:00:00,0,0.12,1364.83,0.27,0,0,1,2.31,0.06,13.03,38.84,40.61,45.38,0,-0.14,5,10000,-46
15026,1970-01-01 00:00:00,0,0.12,1365.06,0.28,0,0,1,2.02,0.07,13.04,38.9,40.61,45.39,0,-0.14,5,10000,-46
15126,1970-01-01 00:00:00,0,0.12,1656.57,0.28,0,0,1,1.62,0.09,13.01,38.9,40.61,45.39,0,-0.15,5,10000,-54
15351,1970-01-01 00:00:00,0,0.12,2044.61,0.28,0,0,1,1.24,0.11,13.07,38.89,40.61,47.96,0,-0.16,5,10000,-71
15451,1970-01-01 00:00:00,0,0.12,2432.84,0.28,0,0,1,1.08,0.13,13.05,38.89,40.61,47.96,0,-0.15,5,10000,-78
15551,1970-01-01 00:00:00,0,0.12,2548.04,0.26,0,0,1,0.9,0.15,13.06,38.89,40.61,47.96,0,-0.17,5,10000,-80
15651,1970-01-01 00:00:00,0,0.12,2276.31,0.27,0,0,1,0.81,0.17,13.06,38.96,40.53,60.26,0,-0.16,5,10000,-75
15751,1970-01-01 00:00:00,0,0.12,2134.55,0.27,0,0,1,0.77,0.18,13.07,38.96,40.53,60.26,0,-0.16,5,10000,-73
15851,1970-01-01 00:00:00,0,0.12,2294.81,0.27,0,0,1,0.7,0.2,13.06,38.96,40.53,60.26,0,-0.15,5,10000,-76
15951,1970-01-01 00:00:00,0,0.12,2605.86,0.26,0,0,1,0.65,0.22,13.05,38.88,40.46,66.24,0,-0.16,5,10000,-81
16051,1970-01-01 00:00:00,0,0.12,2353.63,0.27,0,0,1,0.6,0.23,13.05,38.88,40.46,66.24,0,-0.16,5,10000,-77
16151,1970-01-01 00:00:00,0,0.12,2711.56,0.27,0,0,1,0.54,0.26,13.06,38.89,40.53,70.01,0,-0.16,5,10000,-83
16251,1970-01-01 00:00:00,0,0.12,2443.84,0.27,0,0,1,0.5,0.28,13.05,38.89,40.53,70.01,0,-0.18,5,10000,-78
16476,1970-01-01 00:00:00,0,0.12,2619.17,0.27,0,0,1,0.45,0.31,13.05,38.84,40.55,73.93,0,-0.15,5,10000,-82
16576,1970-01-01 00:00:00,0,0.12,2373.14,0.27,0,0,1,0.43,0.33,13.05,38.84,40.55,73.93,0,-0.17,5,10000,-77
17601,1970-01-01 00:00:00,0,0.12,1413.04,0.27,0,0,1,0.34,0.41,13.07,38.96,40.56,75.61,0,-0.15,1,6800,-48
20713,1970-01-01 00:00:00,0,0.18,0,0.27,0,0,1,0.51,0.41,13.12,38.94,40.55,65.29,0,-0.16,1,6800,-48
21713,1970-01-01 00:00:00,0,0.18,0,0.27,0,0,1,0.51,0.41,13.11,38.95,40.43,63.59,0,-0.15,1,6800,-48
25713,1970-01-01 00:00:00,0,0.18,0,0.27,0,0,1,0.51,0.41,13.13,38.91,40.56,59.13,0,-0.15,1,6800,-48
26713,1970-01-01 00:00:00,0,0.18,0,0.27,0,0,1,0.51,0.41,13.14,38.94,40.53,58.47,0,-0.15,1,6800,-48
39026,1970-01-01 00:00:00,0,0,1815.35,1.22,0,1,1,0,0.03,13.01,38.94,40.64,51.69,0,-0.16,21,5634.65,-59
44316,1970-01-01 00:00:00,11.43,8.72,2546.04,1.24,0,1,1,21.85,0.47,13.05,38.98,40.64,166.81,0,-0.14,21,5668.42,-80
44416,1970-01-01 00:00:00,11.87,9.01,2615.92,1.4,0,1,1,22.1,0.48,13.02,38.98,40.64,166.81,0,-0.15,21,5696.37,-82
45635,1970-01-01 00:00:00,15.65,13.93,3347.84,1.35,0,1,1,25.6,0.65,13.07,38.98,40.61,206.67,0,-0.14,21,5728.27,-95
