OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3174,1970-01-01 00:00:03,0,0,0,0.31,0,1,0.95,0,0,13.03,25.8,25.68,25.52,-9.75,0.07,16,10,0
5175,1970-01-01 00:00:05,0,0,0,0.3,0,1,0.95,0,0,12.97,25.85,25.79,25.48,-9.75,0.07,16,10,0
6175,1970-01-01 00:00:06,0,0,0,0.29,0,1,0.95,0,0,12.97,25.88,25.79,25.56,-9.75,0.08,16,10,0
8175,1970-01-01 00:00:08,0,0,0,0.29,0,1,0.95,0,0,12.92,25.83,25.77,25.59,-9.73,0.06,16,10,0
9175,1970-01-01 00:00:09,0,0,0,0.29,0,1,0.95,0,0,12.93,25.85,25.77,25.56,-9.75,0.06,16,10,0
10175,1970-01-01 00:00:10,0,0,0,0.28,0,1,0.95,0,0,12.94,25.83,25.83,25.57,-9.74,0.07,16,10,0
11175,1970-01-01 00:00:11,0,0,0,0.28,0,1,0.95,0,0,12.91,25.88,25.8,25.55,-9.74,0.06,16,10,0
12175,1970-01-01 00:00:12,0,0,0,0.28,0,1,0.95,0,0,12.93,25.91,25.8,25.59,-9.75,0.07,16,10,0
13175,1970-01-01 00:00:13,0,0,0,0.28,0,1,0.95,0,0,12.91,25.83,25.79,25.54,-9.75,0.07,16,10,0
14175,1970-01-01 00:00:14,0,0,0,0.28,0,1,0.95,0,0,12.9,25.91,25.88,25.61,-9.75,0.06,16,10,0
15175,1970-01-01 00:00:15,0,0,0,0.28,0,1,0.95,0,0,12.9,25.91,25.8,25.6,-9.75,0.07,16,10,0
16175,1970-01-01 00:00:16,0,0,0,0.27,0,1,0.95,0,0,12.88,25.88,25.84,25.63,-9.75,0.07,16,10,0
17175,1970-01-01 00:00:17,0,0,0,0.27,0,1,0.95,0,0,12.88,25.8,25.88,25.61,-9.75,0.06,16,10,0
20176,1970-01-01 00:00:20,0,0,0,0.28,0,1,0.95,0,0,12.95,25.99,25.91,25.63,-9.75,0.07,16,10,0
21176,1970-01-01 00:00:21,0,0,0,0.28,0,1,0.95,0,0,12.94,25.9,25.91,25.63,-9.75,0.07,16,10,0
